seq,user_id,score_oracle,label,label_valid
6436,0,0.8673605031840679,0,1
6437,0,0.8611625414371021,0,1
6438,0,0.9186326056286466,0,1
6439,0,0.9157656763454896,0,1
6440,0,0.8937766946827765,0,1
6441,0,0.8559576907714337,0,1
6442,0,0.7961417060064268,0,1
6443,0,0.8213492693785477,0,1
6444,0,0.8528658949800207,0,1
6445,0,0.8441793434843026,0,1
6446,0,0.8220142552039388,1,1
6447,0,0.7562763835144746,0,1
6448,0,0.6889518768900362,0,1
6449,0,0.6497593276365062,0,1
6450,0,0.6464710860293823,0,1
6451,0,0.7077891770954536,0,1
6452,0,0.7120052861866645,0,1
6453,0,0.7598592867246783,0,1
6454,0,0.7596873714510151,0,1
6455,0,0.7600452774418868,0,1
6456,0,0.7159546052254538,0,1
6457,0,0.7061686025610278,0,1
6458,0,0.7233281954644112,0,1
6459,0,0.6878616518514163,0,1
6460,0,0.6862822009459678,0,1
6461,0,0.753941037808637,0,1
6462,0,0.81353327902504,0,1
6463,0,0.7895587480223595,0,1
6464,0,0.7279443204362533,0,1
6465,0,0.7152969554473918,0,1
6466,0,0.7500927617367813,0,1
6467,0,0.8286653994671888,0,1
6468,0,0.7819143665362455,0,1
6469,0,0.8774166238966459,0,1
6470,0,0.9672997394488504,0,1
6471,0,0.9444370435226256,0,1
6472,0,0.8909527717144899,1,1
6473,0,0.8222361585009968,0,1
6474,0,0.7454601014715813,0,1
6475,0,0.7595529497029354,0,1
6476,0,0.8333166101499108,0,1
6477,0,0.8049511976803656,0,1
6478,0,0.7300148200884085,0,1
6479,0,0.6808053621541026,0,1
6480,0,0.616923045308715,0,1
6481,0,0.5695037905946811,0,1
6482,0,0.549409711353157,0,1
6483,0,0.5636796734388625,0,1
6484,0,0.6008151380045862,0,1
6485,0,0.6658463770222498,0,1
6486,0,0.6957423061969041,0,1
6487,0,0.7047325459617607,0,1
6488,0,0.6482453646588423,0,1
6489,0,0.6459667634878117,0,1
6490,0,0.657716364406845,0,1
6491,0,0.6267562012326482,0,1
6492,0,0.6433082606394082,0,1
6493,0,0.7506343310030702,0,1
6494,0,0.7537050255145804,0,1
6495,0,0.722385374588229,0,1
6496,0,0.7226659959545316,0,1
6497,0,0.7655339026549167,0,1
6498,0,0.8286654934539862,0,1
6499,0,0.7917459624697699,0,1
6500,0,0.7302572531478317,0,1
6501,0,0.6680702293968317,0,1
6502,0,0.6472222002423702,0,1
6503,0,0.7180882447206709,0,1
6504,0,0.8512553737771287,0,1
6505,0,0.8505862365113126,0,1
6506,0,0.8011368100455992,0,1
6507,0,0.7376565253252064,0,1
6508,0,0.7333955203307393,0,1
6509,0,0.7191886029080595,0,1
6510,0,0.7728754653624064,0,1
6511,0,0.8691732769874584,0,1
6512,0,0.8088793457984053,0,1
6513,0,0.7553021196825205,0,1
6514,0,0.7346636242701966,0,1
6515,0,0.7925836469317079,0,1
6516,0,0.8772815322793848,0,1
6517,0,0.9329288078200957,0,1
6518,0,0.9468088517570248,0,1
6519,0,0.8992328054183566,0,1
6520,0,0.8672015298078164,0,1
6521,0,0.847689974330349,0,1
6522,0,0.7985916012431854,0,1
6523,0,0.7462595665608794,0,1
6524,0,0.7610071843455891,0,1
6525,0,0.7500560738270791,0,1
6526,0,0.7630870981997564,0,1
6527,0,0.8564202194565409,0,1
6528,0,0.9481736869855704,0,1
6529,0,0.9713282378130811,1,1
6530,0,0.9672242881400065,0,1
6531,0,0.9498262059487436,0,1
6532,0,0.9330968447450712,0,1
6533,0,0.8705267711923226,0,1
6534,0,0.8009508009533856,0,1
6535,0,0.8156659500298296,0,1
6536,0,0.8424457115997218,0,1
6537,0,0.7741464329657467,0,1
6538,0,0.749186250698463,0,1
6539,0,0.7817736404297936,0,1
6540,0,0.872905943972031,0,1
6541,0,0.8374733937827266,0,1
6542,0,0.7490733382140863,0,1
6543,0,0.7068188097713103,0,1
6544,0,0.7123228386808359,0,1
6545,0,0.6540307418574955,0,1
6546,0,0.6626366890364244,0,1
6547,0,0.7058926021770567,0,1
6548,0,0.6994714722116872,0,1
6549,0,0.6943716147427524,0,1
6550,0,0.7037298399797041,0,1
6551,0,0.6848390822296607,0,1
6552,0,0.7208827768473565,0,1
6553,0,0.6973471260930799,0,1
6554,0,0.7290588877023393,0,1
6555,0,0.691523801415133,0,1
6556,0,0.7017670177155622,0,1
6557,0,0.6329592636122711,0,1
6558,0,0.5811201544099638,0,1
6559,0,0.5713492984477969,0,1
6560,0,0.6065936612473418,0,1
6561,0,0.6300302582816056,0,1
6562,0,0.6599934229460346,0,1
6563,0,0.6277238228126218,0,1
6564,0,0.7179703756943793,0,1
6565,0,0.8281751462452802,0,1
6566,0,0.8008361417005109,0,1
6567,0,0.7784736121878941,0,1
6568,0,0.8279562305512607,0,1
6569,0,0.8254344848806443,0,1
6570,0,0.881442520313035,0,1
6571,0,0.8590202483487513,0,1
6572,0,0.8253429976116561,0,1
6573,0,0.8319613950449712,0,1
6574,0,0.8525826929159215,0,1
6575,0,0.8352732120655517,0,1
6576,0,0.9025675973071778,0,1
6577,0,0.8939882335431766,0,1
6578,0,0.8693621772602961,0,1
6579,0,0.8416814406080937,0,1
6580,0,0.8199835799708285,0,1
6581,0,0.7745824440349816,0,1
6582,0,0.7797562599562416,0,1
6583,0,0.793564587218851,0,1
6584,0,0.742582208477337,0,1
6585,0,0.7252649947337599,0,1
6586,0,0.7361718315837316,0,1
6587,0,0.7426360900917923,0,1
6588,0,0.7888919851550587,0,1
6589,0,0.7494628982799649,0,1
6590,0,0.7308136410931997,0,1
6591,0,0.6933752519641826,0,1
6592,0,0.6529056413745798,0,1
6593,0,0.6092564642397745,0,1
6594,0,0.6318165588066528,0,1
6595,0,0.6858454072155434,0,1
6596,0,0.7089976671206896,0,1
6597,0,0.7573842106290776,0,1
6598,0,0.7787473246097657,0,1
6599,0,0.7624341547728176,0,1
6600,0,0.8416734934229572,0,1
6601,0,0.9466776425246209,0,1
6602,0,0.975468135831202,0,1
6603,0,0.9331465660280067,0,1
6604,0,0.9135373511749152,0,1
6605,0,0.9208460872306792,0,1
6606,0,0.8816504176309381,0,1
6607,0,0.8120959960624605,0,1
6608,0,0.7685406412678276,0,1
6609,0,0.7105452754607049,1,1
6610,0,0.6908556664224265,0,1
6611,0,0.6375410814399639,0,1
6612,0,0.6884156308354664,0,1
6613,0,0.7766342567775043,0,1
6614,0,0.7608687460638252,0,1
6615,0,0.7712713392757233,0,1
6616,0,0.7127530294050617,0,1
6617,0,0.7271170282687189,0,1
6618,0,0.778527220253063,0,1
6619,0,0.8194215177003418,0,1
6620,0,0.8025928679126216,0,1
6621,0,0.8409276605040532,0,1
6622,0,0.8777959633495458,0,1
6623,0,0.8409484584511804,0,1
6624,0,0.8357722209706452,0,1
6625,0,0.7878104450345069,0,1
6626,0,0.7695820584718364,0,1
6627,0,0.766385265331882,0,1
6628,0,0.7646012927615821,0,1
6629,0,0.7078900830498833,0,1
6630,0,0.6877818446018668,0,1
6631,0,0.784975573392019,0,1
6632,0,0.8316824894917707,0,1
6633,0,0.7746835527399077,0,1
6634,0,0.7490159274311309,0,1
6635,0,0.7524633826377124,0,1
6636,0,0.6981979505324114,0,1
6637,0,0.680754001184155,0,1
6638,0,0.729363357107927,0,1
6639,0,0.7040627425114068,0,1
6640,0,0.7537869451081793,0,1
6641,0,0.8220804937776716,1,1
6642,0,0.7767299131133883,0,1
6643,0,0.7056553553744688,0,1
6644,0,0.7217595020669013,0,1
6645,0,0.7857656335275397,0,1
6646,0,0.7578980423140335,0,1
6647,0,0.7472165939441744,0,1
6648,0,0.7817850065988613,0,1
6649,0,0.8831893070597235,0,1
6650,0,0.9649401787628699,0,1
6651,0,0.910694932587849,0,1
6652,0,0.8646348034933308,0,1
6653,0,0.8456034369165804,0,1
6654,0,0.8306488661725986,0,1
6655,0,0.820284170550674,0,1
6656,0,0.7839735848572802,0,1
6657,0,0.8056973195806582,0,1
6658,0,0.7414187494962278,0,1
6659,0,0.7772085460679687,0,1
6660,0,0.8271659653382666,0,1
6661,0,0.7707367743816406,0,1
6662,0,0.7241684002977826,0,1
6663,0,0.7232381377435948,0,1
6664,0,0.7765892503404864,0,1
6665,0,0.7909582675916662,0,1
6666,0,0.800604224324829,0,1
6667,0,0.8157427084234206,0,1
6668,0,0.826176845708917,0,1
6669,0,0.8244912563214535,0,1
6670,0,0.8680250580260346,0,1
6671,0,0.8627679275065322,0,1
6672,0,0.7838897104337189,0,1
6673,0,0.7346582412389626,0,1
6674,0,0.6842076881673561,0,1
6675,0,0.7067399990206856,0,1
6676,0,0.830619270422856,0,1
6677,0,0.871132948682365,0,1
6678,0,0.909866064835757,0,1
6679,0,0.8832325788185883,0,1
6680,0,0.8661132924886397,0,1
6681,0,0.9209165661188099,0,1
6682,0,0.9079780842056652,0,1
6683,0,0.9081080873824151,0,1
6684,0,0.9077599024795859,0,1
6685,0,0.9129586277809442,0,1
6686,0,0.8384447496328897,0,1
6687,0,0.7708186031412119,0,1
6688,0,0.6887741364751422,0,1
6689,0,0.6358853318817208,0,1
6690,0,0.6240232080541425,0,1
6691,0,0.6288237246177985,0,1
6692,0,0.6584592872923317,0,1
6693,0,0.6661390929134453,0,1
6694,0,0.6326864115711316,0,1
6695,0,0.5943741660425331,0,1
6696,0,0.6082457142238002,0,1
6697,0,0.6316291141564838,0,1
6698,0,0.8009176003156059,0,1
6699,0,0.9519107027209135,0,1
6700,0,0.9193321498431793,0,1
6701,0,0.891445897297629,0,1
6702,0,0.85337077007077,0,1
6703,0,0.8121628476748748,0,1
6704,0,0.7966948988205278,0,1
6705,0,0.8222944769832555,0,1
6706,0,0.8655732048533928,0,1
6707,0,0.9483935499218846,0,1
6708,0,0.9277290348145508,0,1
6709,0,0.9044462175308106,0,1
6710,0,0.8366471337205086,0,1
6711,0,0.8062026109577028,0,1
6712,0,0.9139120639827557,0,1
6713,0,0.9588618071458789,0,1
6714,0,0.9192883948724052,0,1
6715,0,0.885844561649854,0,1
6716,0,0.8619105718153872,0,1
6717,0,0.9000002437397806,1,1
6718,0,0.8975301588530243,0,1
6719,0,0.8781226662265357,1,1
6720,0,0.8763390418761704,0,1
6721,0,0.8156252788818811,0,1
6722,0,0.7504441498785134,0,1
6723,0,0.730384268729637,0,1
6724,0,0.7715902326414561,0,1
6725,0,0.7353336717937311,0,1
6726,0,0.8110638762154679,0,1
6727,0,0.8469143335341573,0,1
6728,0,0.8389549166558259,0,1
6729,0,0.882582344623666,0,1
6730,0,0.8301858363173414,0,1
6731,0,0.7419269407862997,0,1
6732,0,0.664708402374365,0,1
6733,0,0.6936344307817993,0,1
6734,0,0.8074893066949876,1,1
6735,0,0.7936402308811427,0,1
6736,0,0.7933163220603022,0,1
6737,0,0.7636141303860491,0,1
6738,0,0.7184894551653248,0,1
6739,0,0.7077180543530089,0,1
6740,0,0.7351940748285631,0,1
6741,0,0.7088307615171989,0,1
6742,0,0.6883591445179914,0,1
6743,0,0.723010105483501,0,1
6744,0,0.6621386798598732,0,1
6745,0,0.6554901602294408,0,1
6746,0,0.7005124121802607,0,1
6747,0,0.7524648648654491,0,1
6748,0,0.7328806072303802,0,1
6749,0,0.6947912901202717,0,1
6750,0,0.7027365478249014,0,1
6751,0,0.7538442064410374,0,1
6752,0,0.7447116995520906,0,1
6753,0,0.7488912651623189,0,1
6754,0,0.7726056352561326,0,1
6755,0,0.7587647475046873,0,1
6756,0,0.6785639064070111,0,1
6757,0,0.6281290397973786,0,1
6758,0,0.6445792664608689,0,1
6759,0,0.6696163558969118,0,1
6760,0,0.6214423721513835,0,1
6761,0,0.6269548348656074,0,1
6762,0,0.6819632415024722,0,1
6763,0,0.7619067051638951,0,1
6764,0,0.7815943961476886,0,1
6765,0,0.7541395103966746,0,1
6766,0,0.745410371743648,0,1
6767,0,0.6919532576123483,0,1
6768,0,0.6894233375719604,0,1
6769,0,0.6748853160525888,0,1
6770,0,0.6896161032361353,0,1
6771,0,0.6997049053266738,0,1
6772,0,0.7403153404891918,0,1
6773,0,0.7873393970466648,0,1
6774,0,0.7480838694204027,1,1
6775,0,0.7715991733512236,0,1
6776,0,0.7976444342834083,0,1
6777,0,0.7344602293503526,0,1
6778,0,0.7417980983996151,0,1
6779,0,0.7366037272523357,0,1
6780,0,0.6728151040218155,0,1
6781,0,0.6754450830520271,0,1
6782,0,0.6905484434382411,0,1
6783,0,0.6500089490537921,0,1
6784,0,0.6969138616192833,0,1
6785,0,0.7395302025645691,0,1
6786,0,0.6878917393202222,0,1
6787,0,0.6351183044281654,0,1
6788,0,0.623377801490159,0,1
6789,0,0.6150704032215019,0,1
6790,0,0.6092136822104429,0,1
6791,0,0.6050940143503741,0,1
6792,0,0.5886774308938038,0,1
6793,0,0.5626601816596717,0,1
6794,0,0.5997862022908184,0,1
6795,0,0.6648691285479261,0,1
6796,0,0.6827642221025342,0,1
6797,0,0.6829503806805745,0,1
6798,0,0.6702233047707814,0,1
6799,0,0.6864080099585032,0,1
6800,0,0.6854997835180434,0,1
6801,0,0.6720434235083343,0,1
6802,0,0.6995759978386594,0,1
6803,0,0.7297841707231554,0,1
6804,0,0.7047684042698216,0,1
6805,0,0.6973270229013957,0,1
6806,0,0.7810839358569598,0,1
6807,0,0.7649350824427653,0,1
6808,0,0.6956990218875299,0,1
6809,0,0.6670075737739868,0,1
6810,0,0.6836391149927581,0,1
6811,0,0.7310479305674689,0,1
6812,0,0.7051495087482269,0,1
6813,0,0.6986968484507959,0,1
6814,0,0.6566631881397942,0,1
6815,0,0.6250364249114837,0,1
6816,0,0.6806665556665934,0,1
6817,0,0.7291516736269352,0,1
6818,0,0.7153109488547211,0,1
6819,0,0.790408503841232,0,1
6820,0,0.8702124973531089,1,1
6821,0,0.8704325010034283,0,1
6822,0,0.8427668134727533,0,1
6823,0,0.7843270536848285,0,1
6824,0,0.7348811288645907,0,1
6825,0,0.7415453422415139,0,1
6826,0,0.7880507872191738,0,1
6827,0,0.7486010527769887,0,1
6828,0,0.7299741202049652,0,1
6829,0,0.7271737955336618,0,1
6830,0,0.8234206090702808,0,1
6831,0,0.8863543311491175,0,1
6832,0,0.8337359541097209,0,1
6833,0,0.7659565870223234,0,1
6834,0,0.7428019081948549,0,1
6835,0,0.7138766506371517,0,1
6836,0,0.6930678690358788,0,1
6837,0,0.6259388331988549,0,1
6838,0,0.5756793522374913,0,1
6839,0,0.5533850898452738,0,1
6840,0,0.6068735179516466,0,1
6841,0,0.7061267747426101,0,1
6842,0,0.8122108318337398,0,1
6843,0,0.9209755235818045,0,1
6844,0,0.9427941019189904,0,1
6845,0,0.9522958449654335,0,1
6846,0,0.9199158548348877,0,1
6847,0,0.8740013553148106,0,1
6848,0,0.8456996310681937,0,1
6849,0,0.8302309974946007,0,1
6850,0,0.8775804764636037,0,1
6851,0,0.869362095857826,0,1
6852,0,0.8559270491390573,0,1
6853,0,0.87378796748223,0,1
6854,0,0.845519278100825,0,1
6855,0,0.8300909873212465,0,1
6856,0,0.8890698434597133,0,1
6857,0,0.9054540529940436,0,1
6858,0,0.9058378190279688,0,1
6859,0,0.9202614502283973,0,1
6860,0,0.8864469757558783,0,1
6861,0,0.869459308263993,0,1
6862,0,0.8492724492267335,0,1
6863,0,0.7997315572187511,0,1
6864,0,0.7251071827149378,0,1
6865,0,0.7455975522764485,0,1
6866,0,0.8000625083605597,0,1
6867,0,0.7140695803191032,0,1
6868,0,0.6676314184831015,0,1
6869,0,0.6598445106102475,0,1
6870,0,0.690262126166177,1,1
6871,0,0.8848978770775076,0,1
6872,0,0.9461437001510247,0,1
6873,0,0.9422903489449529,0,1
6874,0,0.9739957128905149,0,1
6875,0,0.9266858019846705,0,1
6876,0,0.8623826863351095,0,1
6877,0,0.849978295273143,0,1
6878,0,0.9045562744910935,0,1
6879,0,0.8366680303443972,0,1
6880,0,0.8061038743081217,0,1
6881,0,0.8581218257837966,0,1
6882,0,0.8478031704240544,1,1
6883,0,0.8615566003737065,0,1
6884,0,0.883499596614491,0,1
6885,0,0.8668268043381518,0,1
6886,0,0.8919618928430404,0,1
6887,0,0.8862300260174508,0,1
6888,0,0.848243386722062,0,1
6889,0,0.8332317934818937,0,1
6890,0,0.851224314173031,0,1
6891,0,0.9377728739608856,0,1
6892,0,0.9041496718086884,0,1
6893,0,0.8362095999959711,0,1
6894,0,0.7780022217429847,0,1
6895,0,0.8263504522851428,0,1
6896,0,0.8695403607111808,0,1
6897,0,0.8486438853734167,0,1
6898,0,0.9325559836831064,0,1
6899,0,0.9674457209888472,0,1
6900,0,0.9104086901651764,1,1
6901,0,0.8352897765860569,0,1
6902,0,0.8140471455353862,0,1
6903,0,0.840878568680853,1,1
6904,0,0.7924162471962966,0,1
6905,0,0.7187390425970842,0,1
6906,0,0.8093620672608697,0,1
6907,0,0.9284126564972826,0,1
6908,0,0.8833063816753568,0,1
6909,0,0.9056918510650405,0,1
6910,0,0.9699212909155689,0,1
6911,0,0.9577637324738877,0,1
6912,0,0.9134472586847842,0,1
6913,0,0.9017376220027694,0,1
6914,0,0.9258716264293457,0,1
6915,0,0.9207172043988202,0,1
6916,0,0.9212845683563511,0,1
6917,0,0.9129721575167539,0,1
6918,0,0.9113310897491911,0,1
6919,0,0.9191284021056629,0,1
6920,0,0.9115358211494262,0,1
6921,0,0.8656517085449389,0,1
6922,0,0.8052593437096647,0,1
6923,0,0.7622665351811913,0,1
6924,0,0.8250767714223987,0,1
6925,0,0.898362431445766,0,1
6926,0,0.8294864180010271,0,1
6927,0,0.7827052788565515,0,1
6928,0,0.7104316610315486,0,1
6929,0,0.6777759666370912,0,1
6930,0,0.6409952898200106,0,1
6931,0,0.7246418181706268,0,1
6932,0,0.8863503609766826,0,1
6933,0,0.8815808340266703,0,1
6934,0,0.8845579355634474,0,1
6935,0,0.8319480083119177,0,1
6936,0,0.7838873622794841,0,1
6937,0,0.7868101529318005,0,1
6938,0,0.7362817432533755,0,1
6939,0,0.7642452690737946,0,1
6940,0,0.7628496871247711,0,1
6941,0,0.7289454464604009,0,1
6942,0,0.7378764202889417,0,1
6943,0,0.755044314493781,0,1
6944,0,0.7235268503834748,0,1
6945,0,0.698927571284294,0,1
6946,0,0.7616594265806277,0,1
6947,0,0.7710887362721449,0,1
6948,0,0.7465481862277086,0,1
6949,0,0.7278474973326418,0,1
6950,0,0.748345425533743,0,1
6951,0,0.7406118447645511,0,1
6952,0,0.7126738893140949,0,1
6953,0,0.6538956677203132,0,1
6954,0,0.6365846533113506,0,1
6955,0,0.6242486594850506,0,1
6956,0,0.6155144059779744,0,1
6957,0,0.6093544162254798,0,1
6958,0,0.6183542932445805,0,1
6959,0,0.6382806263889562,0,1
6960,0,0.6254477915861344,0,1
6961,0,0.6163564335396355,0,1
6962,0,0.6232134699716025,0,1
6963,0,0.6285965283837188,0,1
6964,0,0.6046210933866587,0,1
6965,0,0.6288801657758137,0,1
6966,0,0.618778196747703,0,1
6967,0,0.6116435601730165,0,1
6968,0,0.6330690035109677,0,1
6969,0,0.6863047523103217,0,1
6970,0,0.673037023771616,0,1
6971,0,0.6870400156637787,1,1
6972,0,0.7852024029404385,0,1
6973,0,0.7772487054430626,0,1
6974,0,0.8176416433677013,0,1
6975,0,0.8576766780019004,0,1
6976,0,0.8739618492209933,0,1
6977,0,0.9160537253265325,0,1
6978,0,0.8821151889188369,0,1
6979,0,0.9150224157209075,0,1
6980,0,0.9333419271532489,0,1
6981,0,0.894125796115289,0,1
6982,0,0.8485828985464856,0,1
6983,0,0.8474264722163234,0,1
6984,0,0.9324470905978183,0,1
6985,0,0.954471783778097,0,1
6986,0,0.9261086757470429,0,1
6987,0,0.9028835335927768,0,1
6988,0,0.8821243426395474,0,1
6989,0,0.910982463607003,0,1
6990,0,0.8717731552784121,0,1
6991,0,0.7927974879863872,0,1
6992,0,0.7725551630760586,0,1
6993,0,0.7789565730872197,0,1
6994,0,0.7186968151807508,0,1
6995,0,0.7081802685388221,0,1
6996,0,0.6882136645786617,0,1
6997,0,0.686583784506638,0,1
6998,0,0.6968616736603263,0,1
6999,0,0.7603709067373242,0,1
7000,0,0.8074999450593885,0,1
7001,0,0.8371414786020517,0,1
7002,0,0.7587964731799081,0,1
7003,0,0.7368312107600935,0,1
7004,0,0.732898790045049,0,1
7005,0,0.7058036967733207,0,1
7006,0,0.7450317038926226,0,1
7007,0,0.715396945825981,0,1
7008,0,0.7804185030525376,0,1
7009,0,0.8720597983218284,0,1
7010,0,0.8512511781781513,0,1
7011,0,0.8013674537594695,0,1
7012,0,0.7481477095337148,0,1
7013,0,0.7618881536721069,0,1
7014,0,0.7502899713205802,0,1
7015,0,0.7419493823153539,0,1
7016,0,0.7360031319781254,0,1
7017,0,0.7091855712345582,0,1
7018,0,0.65113890119255,0,1
7019,0,0.6345493324918239,0,1
7020,0,0.6358355463156916,0,1
7021,0,0.650214383956453,0,1
7022,0,0.633885874324061,0,1
7023,0,0.6353689335232245,0,1
7024,0,0.6370118534442512,0,1
7025,0,0.5971754560075784,0,1
7026,0,0.5964070628861925,0,1
7027,0,0.59586788773722,0,1
7028,0,0.6089369520316068,0,1
7029,0,0.644728408005673,0,1
7030,0,0.6811916439122843,0,1
7031,0,0.7060319772070744,0,1
7032,0,0.6744160880545377,0,1
7033,0,0.6384189243388207,0,1
7034,0,0.5981914341668815,0,1
7035,0,0.610538634312371,0,1
7036,0,0.6458001326867754,0,1
7037,0,0.644300604525696,0,1
7038,0,0.5889622928808628,0,1
7039,0,0.5763659470869077,0,1
7040,0,0.6227927303817774,0,1
7041,0,0.654051695098939,0,1
7042,0,0.6627530086998928,0,1
7043,0,0.6428507214055343,0,1
7044,0,0.6154155017980325,0,1
7045,0,0.5815225252053933,0,1
7046,0,0.5854419274506281,0,1
7047,0,0.6017062280879472,0,1
7048,0,0.6398423325870373,0,1
7049,0,0.6529440167390367,0,1
7050,0,0.6358095489229486,0,1
7051,0,0.6366862849240701,0,1
7052,0,0.6379051256073798,0,1
7053,0,0.6112187388682265,0,1
7054,0,0.6462407667997004,0,1
7055,0,0.6573468286168068,0,1
7056,0,0.6389565730372286,0,1
7057,0,0.6125953929927956,0,1
7058,0,0.5930970104434362,0,1
7059,0,0.6076142481492822,0,1
7060,0,0.589552706402699,0,1
7061,0,0.6316498269190014,0,1
7062,0,0.634377945913125,0,1
7063,0,0.5952202145567074,0,1
7064,0,0.5949992589181086,0,1
7065,0,0.6082985432606478,0,1
7066,0,0.6442628215207761,0,1
7067,0,0.6431937580629219,0,1
7068,0,0.6150177203008433,0,1
7069,0,0.6487851586666865,0,1
7070,0,0.6715875542544412,0,1
7071,0,0.6748927525512497,0,1
7072,0,0.6387318510010732,0,1
7073,0,0.5983800601823491,0,1
7074,0,0.6106302088284624,0,1
7075,0,0.6458242361668153,0,1
7076,0,0.6570396788174917,0,1
7077,0,0.6387160116923103,0,1
7078,0,0.6256400836383962,0,1
7079,0,0.6163742276450861,0,1
7080,0,0.6098360219515427,0,1
7081,0,0.6185657106203755,0,1
7082,0,0.6511633257718238,0,1
7083,0,0.6607181293446205,0,1
7084,0,0.6413487095798815,0,1
7085,0,0.6275048082748587,0,1
7086,0,0.6176855656072702,0,1
7087,0,0.5973264332899961,0,1
7088,0,0.5822286369269535,0,1
7089,0,0.6266921854908147,0,1
7090,0,0.6566349931587803,0,1
7091,0,0.6768925311414613,0,1
7092,0,0.6785722042989055,0,1
7093,0,0.6668186098723319,0,1
7094,0,0.6838155960134085,0,1
7095,0,0.6954302669742237,0,1
7096,0,0.7034151856692938,0,1
7097,0,0.6972122050271292,0,1
7098,0,0.6678456136594154,0,1
7099,0,0.6591869996665454,0,1
7100,0,0.6786178378246462,0,1
7101,0,0.6674267188938129,0,1
7102,0,0.6061485396602283,0,1
7103,0,0.5748079491632798,0,1
7104,0,0.5806977178412712,0,1
7105,0,0.584806006160053,0,1
7106,0,0.5876738315961988,0,1
7107,0,0.6031888879810214,0,1
7108,0,0.6145503003293014,0,1
7109,0,0.5944375527908182,0,1
7110,0,0.6217803877806538,0,1
7111,0,0.6136167568577838,0,1
7112,0,0.6078626669814239,0,1
7113,0,0.6171645885512875,0,1
7114,0,0.6628474602900892,0,1
7115,0,0.7055163575627222,0,1
7116,0,0.6986848106457003,0,1
7117,0,0.6563626888601252,0,1
7118,0,0.5978403369281718,0,1
7119,0,0.5961468821682328,0,1
7120,0,0.6495230654971281,0,1
7121,0,0.6837250242133381,0,1
7122,0,0.7631350444883331,0,1
7123,0,0.7295301022066174,0,1
7124,0,0.6792462445887105,0,1
7125,0,0.667852257947932,0,1
7126,0,0.6328992153462148,0,1
7127,0,0.6607897156489283,0,1
7128,0,0.6547598793438354,0,1
7129,0,0.6233381150769375,0,1
7130,0,0.6543350131379881,0,1
7131,0,0.6502071035088903,0,1
7132,0,0.5932439845220268,0,1
7133,0,0.5655550762531544,0,1
7134,0,0.5742184504974509,0,1
7135,0,0.593863809498585,0,1
7136,0,0.6344785776040264,0,1
7137,0,0.6491706763637093,0,1
7138,0,0.6459691328665094,0,1
7139,0,0.6696163654882877,0,1
7140,0,0.6976526764636571,0,1
7141,0,0.7054550966047516,0,1
7142,0,0.6481494177727839,0,1
7143,0,0.6191468589833743,0,1
7144,0,0.5841099292993556,0,1
7145,0,0.5871481863850404,0,1
7146,0,0.602786517089195,0,1
7147,0,0.6142330439098129,0,1
7148,0,0.5805667078963962,0,1
7149,0,0.5846700176993873,0,1
7150,0,0.5738658092439708,0,1
7151,0,0.5378517670230167,0,1
7152,0,0.5403653887828245,0,1
7153,0,0.5983763649387358,0,1
7154,0,0.624427393678096,0,1
7155,0,0.615442328432766,0,1
7156,0,0.6223862307299369,0,1
7157,0,0.6408510608815895,0,1
7158,0,0.6270796426295615,0,1
7159,0,0.6304853054247895,0,1
7160,0,0.6464051533806637,0,1
7161,0,0.6310319879094699,0,1
7162,0,0.6332403780587323,0,1
7163,0,0.6609865746766806,0,1
7164,0,0.6797830431528209,0,1
7165,0,0.6926052739073688,0,1
7166,0,0.6895185834485671,0,1
7167,0,0.6745811385007494,0,1
7168,0,0.6890448863741606,0,1
7169,0,0.6748157362191767,0,1
7170,0,0.6249104638241344,0,1
7171,0,0.615767914929483,0,1
7172,0,0.6356947543268361,0,1
7173,0,0.6756444114848773,0,1
7174,0,0.6646575372259155,0,1
7175,0,0.6822708497835446,0,1
7176,0,0.6699629292716068,0,1
7177,0,0.6343986712007482,0,1
7178,0,0.6617550493442576,0,1
7179,0,0.6802921471420313,0,1
7180,0,0.6685472795559337,0,1
7181,0,0.6333558639565111,0,1
7182,0,0.661046940297566,0,1
7183,0,0.6674655149423268,0,1
7184,0,0.6461091540243702,0,1
7185,0,0.6176298421230825,0,1
7186,0,0.5965558531012443,0,1
7187,0,0.6098798167378141,0,1
7188,0,0.6178712973198094,0,1
7189,0,0.6768173496963542,0,1
7190,0,0.6394313315038765,0,1
7191,0,0.6651445134687961,0,1
7192,0,0.6825871816603545,0,1
7193,0,0.6945016556438565,0,1
7194,0,0.70268995417307,0,1
7195,0,0.6966125094676381,0,1
7196,0,0.654735762493032,0,1
7197,0,0.609983716653738,0,1
7198,0,0.6185533623149466,0,1
7199,0,0.6251233324624005,0,1
7200,0,0.6018964276492782,0,1
7201,0,0.6398233329853376,0,1
7202,0,0.6653994939504991,0,1
7203,0,0.6579477091048839,0,1
7204,0,0.5989380600765456,0,1
7205,0,0.583251572210522,0,1
7206,0,0.6272671763456675,0,1
7207,0,0.7056046795473944,0,1
7208,0,0.8042177712182812,0,1
7209,0,0.8259999277710851,0,1
7210,0,0.8685979460772342,0,1
7211,0,0.8981202637509731,0,1
7212,0,0.9013428321078211,0,1
7213,0,0.8406006085453374,0,1
7214,0,0.7821138789936993,0,1
7215,0,0.7644390459762707,0,1
7216,0,0.7923268721484866,0,1
